X inicial Newton,Y inicial Newton,X final Newton,Y final Newton,Valor final Newton,Iteraciones Newton
0,-40,0.1567312567803401,-2.9035340277723063,-38.97055334471606,12
0,-30,0.1567312567803401,-2.903534027956538,-38.970553344716066,11
0,-20,0.1567312567803401,-2.9035340279356325,-38.97055334471606,10
0,-10,0.1567312567803401,-2.903534034260637,-38.970553344716045,8
0,0,0.15673124307009978,0.15673124307009978,0.39122471811071313,3
0,10,0.1567312567803401,2.746802861138448,-24.833834296228467,8
0,20,0.1567312567803401,2.7468027747526507,-24.833834296228584,10
0,30,0.1567312567803401,2.7468027751538804,-24.833834296228584,11
0,40,0.1567312567803401,2.7468027710424963,-24.833834296228588,12
0,50,0.1567312567803401,2.7468028859466163,-24.833834296228392,12
0,60,0.1567312567803401,2.746802771044105,-24.833834296228588,13
0,70,0.1567312567803401,2.7468027856593227,-24.83383429622858,13
0,80,0.1567312567803401,2.746803427444149,-24.83383429622228,13
0,90,0.1567312567803401,2.7468027710448357,-24.833834296228584,14
0,100,0.1567312567803401,2.7468027739191356,-24.833834296228588,14
10,-100,2.746802770990837,-2.9035340278944233,-64.19561235905536,14
10,-90,2.746802770990837,-2.9035340277723662,-64.19561235905536,14
10,-80,2.7468027709908367,-2.90353409422467,-64.19561235905529,13
10,-70,2.7468027709908367,-2.9035340285728535,-64.19561235905535,13
10,-60,2.7468027709908367,-2.9035340277723476,-64.19561235905537,13
10,-50,2.746802770990837,-2.9035340365431876,-64.19561235905536,12
10,-40,2.746802770990837,-2.9035340277723063,-64.19561235905536,12
10,-30,2.7468027709908367,-2.903534027956538,-64.19561235905537,11
10,-20,2.746802770990837,-2.9035340279356325,-64.19561235905536,10
10,-10,2.746802861138448,-2.903534034260637,-64.19561235905523,8
10,0,2.746802861138448,0.1567312567803401,-24.833834296228467,8
10,10,2.746802861138448,2.746802861138448,-50.05889331056765,8
10,20,2.746802770990837,2.7468027747526507,-50.05889331056788,10
10,30,2.7468027709908367,2.7468027751538804,-50.05889331056788,11
10,40,2.746802770990837,2.7468027710424963,-50.05889331056788,12
10,50,2.746802770990837,2.7468028859466163,-50.05889331056769,12
10,60,2.7468027709908367,2.746802771044105,-50.05889331056789,13
10,70,2.7468027709908367,2.7468027856593227,-50.05889331056788,13
10,80,2.7468027709908367,2.746803427444149,-50.05889331056158,13
10,90,2.746802770990837,2.7468027710448357,-50.05889331056788,14
10,100,2.746802770990837,2.7468027739191356,-50.05889331056788,14
20,-100,2.7468027709908367,-2.9035340278944233,-64.19561235905536,14
20,-90,2.7468027709908367,-2.9035340277723662,-64.19561235905536,14
20,-80,2.746802770990837,-2.90353409422467,-64.19561235905529,13
20,-70,2.746802770990837,-2.9035340285728535,-64.19561235905535,13
20,-60,2.746802770990837,-2.9035340277723476,-64.19561235905536,13
20,-50,2.7468027709908367,-2.9035340365431876,-64.19561235905536,12
20,-40,2.7468027709908367,-2.9035340277723063,-64.19561235905536,12
20,-30,2.746802770990837,-2.903534027956538,-64.19561235905536,11
20,-20,2.7468027747526507,-2.9035340279356325,-64.19561235905536,10
20,-10,2.7468027747526507,-2.903534027771177,-64.19561235905536,10
20,0,2.7468027747526507,0.1567312567803401,-24.833834296228584,10
20,10,2.7468027747526507,2.746802770990837,-50.05889331056788,10
20,20,2.7468027747526507,2.7468027747526507,-50.05889331056788,10
20,30,2.746802770990837,2.7468027751538804,-50.05889331056788,11
20,40,2.7468027709908367,2.7468027710424963,-50.05889331056789,12
20,50,2.7468027709908367,2.7468028859466163,-50.0588933105677,12
20,60,2.746802770990837,2.746802771044105,-50.05889331056788,13
20,70,2.746802770990837,2.7468027856593227,-50.05889331056788,13
20,80,2.746802770990837,2.746803427444149,-50.05889331056157,13
20,90,2.7468027709908367,2.7468027710448357,-50.05889331056788,14
20,100,2.7468027709908367,2.7468027739191356,-50.05889331056789,14
30,-100,2.746802770990837,-2.9035340278944233,-64.19561235905536,14
30,-90,2.746802770990837,-2.9035340277723662,-64.19561235905536,14
30,-80,2.7468027709908367,-2.90353409422467,-64.19561235905529,13
30,-70,2.7468027709908367,-2.9035340285728535,-64.19561235905535,13
30,-60,2.7468027709908367,-2.9035340277723476,-64.19561235905537,13
30,-50,2.746802770990837,-2.9035340365431876,-64.19561235905536,12
30,-40,2.746802770990837,-2.9035340277723063,-64.19561235905536,12
30,-30,2.7468027751538804,-2.903534027956538,-64.19561235905536,11
30,-20,2.7468027751538804,-2.903534027771177,-64.19561235905536,11
30,-10,2.7468027751538804,-2.903534027771177,-64.19561235905536,11
30,0,2.7468027751538804,0.1567312567803401,-24.833834296228584,11
30,10,2.7468027751538804,2.7468027709908367,-50.05889331056788,11
30,20,2.7468027751538804,2.746802770990837,-50.05889331056788,11
30,30,2.7468027751538804,2.7468027751538804,-50.05889331056788,11
30,40,2.746802770990837,2.7468027710424963,-50.05889331056788,12
30,50,2.746802770990837,2.7468028859466163,-50.05889331056769,12
30,60,2.7468027709908367,2.746802771044105,-50.05889331056789,13
30,70,2.7468027709908367,2.7468027856593227,-50.05889331056788,13
30,80,2.7468027709908367,2.746803427444149,-50.05889331056158,13
30,90,2.746802770990837,2.7468027710448357,-50.05889331056788,14
30,100,2.746802770990837,2.7468027739191356,-50.05889331056788,14
40,-100,2.7468027709908367,-2.9035340278944233,-64.19561235905536,14
40,-90,2.7468027709908367,-2.9035340277723662,-64.19561235905536,14
40,-80,2.746802770990837,-2.90353409422467,-64.19561235905529,13
40,-70,2.746802770990837,-2.9035340285728535,-64.19561235905535,13
40,-60,2.746802770990837,-2.9035340277723476,-64.19561235905536,13
40,-50,2.7468027710424963,-2.9035340365431876,-64.19561235905536,12
40,-40,2.7468027710424963,-2.9035340277723063,-64.19561235905536,12
40,-30,2.7468027710424963,-2.903534027771177,-64.19561235905536,12
40,-20,2.7468027710424963,-2.903534027771177,-64.19561235905536,12
40,-10,2.7468027710424963,-2.903534027771177,-64.19561235905536,12
40,0,2.7468027710424963,0.1567312567803401,-24.833834296228588,12
40,10,2.7468027710424963,2.746802770990837,-50.05889331056788,12
40,20,2.7468027710424963,2.7468027709908367,-50.05889331056789,12
40,30,2.7468027710424963,2.746802770990837,-50.05889331056788,12
40,40,2.7468027710424963,2.7468027710424963,-50.05889331056789,12
40,50,2.7468027710424963,2.7468028859466163,-50.0588933105677,12
40,60,2.746802770990837,2.746802771044105,-50.05889331056788,13
40,70,2.746802770990837,2.7468027856593227,-50.05889331056788,13
40,80,2.746802770990837,2.746803427444149,-50.05889331056157,13
40,90,2.7468027709908367,2.7468027710448357,-50.05889331056788,14
40,100,2.7468027709908367,2.7468027739191356,-50.05889331056789,14
50,-100,2.746802770990837,-2.9035340278944233,-64.19561235905536,14
50,-90,2.746802770990837,-2.9035340277723662,-64.19561235905536,14
50,-80,2.7468027709908442,-2.90353409422467,-64.19561235905529,13
50,-70,2.7468027709908442,-2.9035340285728535,-64.19561235905535,13
50,-60,2.7468027709908442,-2.9035340277723476,-64.19561235905536,13
50,-50,2.7468028859466163,-2.9035340365431876,-64.19561235905516,12
50,-40,2.7468028859466163,-2.9035340277723063,-64.19561235905516,12
50,-30,2.7468028859466163,-2.903534027771177,-64.19561235905516,12
50,-20,2.7468028859466163,-2.903534027771177,-64.19561235905516,12
50,-10,2.7468028859466163,-2.903534027771177,-64.19561235905516,12
50,0,2.7468028859466163,0.1567312567803401,-24.833834296228392,12
50,10,2.7468028859466163,2.746802770990837,-50.05889331056769,12
50,20,2.7468028859466163,2.7468027709908367,-50.0588933105677,12
50,30,2.7468028859466163,2.746802770990837,-50.05889331056769,12
50,40,2.7468028859466163,2.7468027710424963,-50.0588933105677,12
50,50,2.7468028859466163,2.7468028859466163,-50.0588933105675,12
50,60,2.7468027709908442,2.746802771044105,-50.05889331056788,13
50,70,2.7468027709908442,2.7468027856593227,-50.05889331056788,13
50,80,2.7468027709908442,2.746803427444149,-50.05889331056157,13
50,90,2.746802770990837,2.7468027710448357,-50.05889331056788,14
50,100,2.746802770990837,2.7468027739191356,-50.05889331056788,14
60,-100,2.746802770990837,-2.9035340278944233,-64.19561235905536,14
60,-90,2.746802770990837,-2.9035340277723662,-64.19561235905536,14
60,-80,2.746802771044105,-2.90353409422467,-64.19561235905529,13
60,-70,2.746802771044105,-2.9035340285728535,-64.19561235905535,13
60,-60,2.746802771044105,-2.9035340277723476,-64.19561235905537,13
60,-50,2.746802771044105,-2.903534027771177,-64.19561235905536,13
60,-40,2.746802771044105,-2.903534027771177,-64.19561235905536,13
60,-30,2.746802771044105,-2.903534027771177,-64.19561235905536,13
60,-20,2.746802771044105,-2.903534027771177,-64.19561235905536,13
60,-10,2.746802771044105,-2.903534027771177,-64.19561235905536,13
60,0,2.746802771044105,0.1567312567803401,-24.833834296228588,13
60,10,2.746802771044105,2.7468027709908367,-50.05889331056789,13
60,20,2.746802771044105,2.746802770990837,-50.05889331056788,13
60,30,2.746802771044105,2.7468027709908367,-50.05889331056789,13
60,40,2.746802771044105,2.746802770990837,-50.05889331056788,13
60,50,2.746802771044105,2.7468027709908442,-50.05889331056788,13
60,60,2.746802771044105,2.746802771044105,-50.05889331056789,13
60,70,2.746802771044105,2.7468027856593227,-50.05889331056788,13
60,80,2.746802771044105,2.746803427444149,-50.05889331056158,13
60,90,2.746802770990837,2.7468027710448357,-50.05889331056788,14
60,100,2.746802770990837,2.7468027739191356,-50.05889331056788,14
70,-100,2.746802770990837,-2.9035340278944233,-64.19561235905536,14
70,-90,2.746802770990837,-2.9035340277723662,-64.19561235905536,14
70,-80,2.7468027856593227,-2.90353409422467,-64.19561235905529,13
70,-70,2.7468027856593227,-2.9035340285728535,-64.19561235905535,13
70,-60,2.7468027856593227,-2.9035340277723476,-64.19561235905536,13
70,-50,2.7468027856593227,-2.903534027771177,-64.19561235905535,13
70,-40,2.7468027856593227,-2.903534027771177,-64.19561235905535,13
70,-30,2.7468027856593227,-2.903534027771177,-64.19561235905535,13
70,-20,2.7468027856593227,-2.903534027771177,-64.19561235905535,13
70,-10,2.7468027856593227,-2.903534027771177,-64.19561235905535,13
70,0,2.7468027856593227,0.1567312567803401,-24.83383429622858,13
70,10,2.7468027856593227,2.7468027709908367,-50.05889331056788,13
70,20,2.7468027856593227,2.746802770990837,-50.05889331056788,13
70,30,2.7468027856593227,2.7468027709908367,-50.05889331056788,13
70,40,2.7468027856593227,2.746802770990837,-50.05889331056788,13
70,50,2.7468027856593227,2.7468027709908442,-50.05889331056788,13
70,60,2.7468027856593227,2.746802771044105,-50.05889331056788,13
70,70,2.7468027856593227,2.7468027856593227,-50.058893310567875,13
70,80,2.7468027856593227,2.746803427444149,-50.05889331056157,13
70,90,2.746802770990837,2.7468027710448357,-50.05889331056788,14
70,100,2.746802770990837,2.7468027739191356,-50.05889331056788,14
80,-100,2.7468027709910796,-2.9035340278944233,-64.19561235905536,14
80,-90,2.7468027709910796,-2.9035340277723662,-64.19561235905536,14
80,-80,2.746803427444149,-2.90353409422467,-64.19561235904898,13
80,-70,2.746803427444149,-2.9035340285728535,-64.19561235904904,13
80,-60,2.746803427444149,-2.9035340277723476,-64.19561235904906,13
80,-50,2.746803427444149,-2.903534027771177,-64.19561235904905,13
80,-40,2.746803427444149,-2.903534027771177,-64.19561235904905,13
80,-30,2.746803427444149,-2.903534027771177,-64.19561235904905,13
80,-20,2.746803427444149,-2.903534027771177,-64.19561235904905,13
80,-10,2.746803427444149,-2.903534027771177,-64.19561235904905,13
80,0,2.746803427444149,0.1567312567803401,-24.83383429622228,13
80,10,2.746803427444149,2.7468027709908367,-50.05889331056158,13
80,20,2.746803427444149,2.746802770990837,-50.05889331056157,13
80,30,2.746803427444149,2.7468027709908367,-50.05889331056158,13
80,40,2.746803427444149,2.746802770990837,-50.05889331056157,13
80,50,2.746803427444149,2.7468027709908442,-50.05889331056157,13
80,60,2.746803427444149,2.746802771044105,-50.05889331056158,13
80,70,2.746803427444149,2.7468027856593227,-50.05889331056157,13
80,80,2.746803427444149,2.746803427444149,-50.05889331055527,13
80,90,2.7468027709910796,2.7468027710448357,-50.05889331056788,14
80,100,2.7468027709910796,2.7468027739191356,-50.05889331056788,14
90,-100,2.7468027710448357,-2.9035340278944233,-64.19561235905536,14
90,-90,2.7468027710448357,-2.9035340277723662,-64.19561235905536,14
90,-80,2.7468027710448357,-2.903534027771179,-64.19561235905536,14
90,-70,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-60,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-50,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-40,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-30,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-20,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-10,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,0,2.7468027710448357,0.1567312567803401,-24.833834296228584,14
90,10,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,20,2.7468027710448357,2.7468027709908367,-50.05889331056788,14
90,30,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,40,2.7468027710448357,2.7468027709908367,-50.05889331056788,14
90,50,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,60,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,70,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,80,2.7468027710448357,2.7468027709910796,-50.05889331056788,14
90,90,2.7468027710448357,2.7468027710448357,-50.05889331056788,14
90,100,2.7468027710448357,2.7468027739191356,-50.05889331056788,14
100,-100,2.7468027739191356,-2.9035340278944233,-64.19561235905536,14
100,-90,2.7468027739191356,-2.9035340277723662,-64.19561235905536,14
100,-80,2.7468027739191356,-2.903534027771179,-64.19561235905536,14
100,-70,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-60,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-50,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-40,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-30,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-20,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-10,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,0,2.7468027739191356,0.1567312567803401,-24.833834296228588,14
100,10,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,20,2.7468027739191356,2.7468027709908367,-50.05889331056789,14
100,30,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,40,2.7468027739191356,2.7468027709908367,-50.05889331056789,14
100,50,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,60,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,70,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,80,2.7468027739191356,2.7468027709910796,-50.05889331056788,14
100,90,2.7468027739191356,2.7468027710448357,-50.05889331056788,14
100,100,2.7468027739191356,2.7468027739191356,-50.05889331056789,14
